Timeseries,WaterLevel,Capacity,Delta,Interval,FreeSpillway.FS1.edc4d650-578c-4acf-8c8c-7f0f4f672462,GatedSpillway.GS1.ccb4bb68-1a7e-4e73-a5a3-178763e09e7e,CircularCulvert.CC1.8dff0bb6-d821-46ee-adb0-48bab2fe54c5,CircularCulvertV2.CC2.f06e69a8-1417-47ce-a620-7afd4a384f4f,BoxCulvert.BC1.2aa5c0eb-b285-486f-aa1d-62816ab316fe,Pump.P1.5b8e3e58-f4e2-43c7-9ac6-c531abe4e4ce,Unknown.U1.3c240cde-0cad-4ae9-86a2-c97e43d32415,Inflow,Outflow
2022-08-20,109.06,2.465,0.0,86400,0.0,0.0,3.9705241971306524,0.12949192270929585,0.0436635935939673,4.83,4.83,13.803679713433915,13.803679713433915
2022-08-21,109.06,2.465,0.0,86400,0.0,0.0,3.9705241971306524,0.12949192270929585,0.5377241231145414,0.0,0.0,4.637740242954489,4.637740242954489
2022-08-22,109.04,2.46,-0.004999999999999893,86400,0.0,0.0,3.9641149529245516,0.12929437580142566,0.6294688514634629,1.27,1.27,7.205007809819071,7.262878180189439
2022-08-23,109.02,2.454,-0.005999999999999783,86400,0.0,0.0,3.9576953293552033,0.12909652660242368,0.9075209239803053,33.19,33.19,71.30486833549348,71.37431277993792
2022-08-24,109.16,2.492,0.03799999999999981,86400,0.0,0.0,4.002416470084041,0.1304751708651883,0.3839986727085667,65.97,65.97,136.8967051284726,136.4568903136578
2022-08-25,109.26,2.519,0.027000000000000135,86400,0.0,0.0,4.034056618343379,0.13145106457404582,0.20898931980188523,5.6,5.6,15.886997002719312,15.57449700271931
2022-08-26,109.28,2.525,0.005999999999999783,86400,0.0,0.0,4.040354915103376,0.1316453751968519,0.7610318061710134,1.02,1.02,7.042476540915683,6.973032096471242
2022-08-27,109.28,2.525,0.0,86400,0.0,0.0,4.040354915103376,0.1316453751968519,0.6163825862973555,0.0,0.0,4.788382876597583,4.788382876597583
2022-08-28,109.28,2.525,0.0,86400,0.0,0.0,4.040354915103376,0.1316453751968519,0.03713090610072794,5.74,5.74,15.689131196400957,15.689131196400956
2022-08-29,109.28,2.525,0.0,86400,0.0,0.0,4.040354915103376,0.1316453751968519,0.9326342606642345,0.0,0.0,5.104634550964462,5.104634550964462
2022-08-30,109.28,2.525,0.0,86400,0.0,0.0,4.040354915103376,0.1316453751968519,0.45738332228938894,0.0,0.0,4.629383612589617,4.629383612589617
2022-08-31,109.28,2.525,0.0,86400,0.0,0.0,4.040354915103376,0.1316453751968519,0.7103910951487297,3.31,3.31,11.502391385448957,11.502391385448957
2022-09-01,109.3,2.53,0.004999999999999893,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.8533565507787793,0.25,0.25,5.589709729634732,5.531839359264364
2022-09-02,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.7176090800646593,1.27,1.27,7.4360918885502425,7.4360918885502425
2022-09-03,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.8733830167691329,0.25,0.25,5.551865825254717,5.551865825254717
2022-09-04,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.8381575867067264,25.36,25.36,55.7366403951923,55.73664039519231
2022-09-05,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.7965185946713733,28.43,28.43,61.83500140315696,61.83500140315696
2022-09-06,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.12738217535328034,10.68,10.68,25.665864983838865,25.665864983838865
2022-09-07,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.13825828959056002,6.61,6.61,17.536741098076146,17.536741098076146
2022-09-08,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.09657330564791401,1.27,1.27,6.815056114133498,6.8150561141334975
2022-09-09,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.8923103312797493,0.0,0.0,5.070793139765334,5.070793139765334
2022-09-10,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.9493877056446386,4.59,4.59,14.307870514130222,14.307870514130222
2022-09-11,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,1.0726534935754415,0.0,0.0,5.251136302061026,5.251136302061026
2022-09-12,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.7654280630241489,0.76,0.76,6.463910871509732,6.463910871509732
2022-09-13,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,1.013333190935262,0.0,0.0,5.191815999420847,5.191815999420847
2022-09-14,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.8008290701418053,2.03,2.03,9.03931187862739,9.03931187862739
2022-09-15,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.7441436027168362,1.27,1.27,7.46262641120242,7.46262641120242
2022-09-16,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.279431264570203,0.0,0.0,4.457914073055787,4.457914073055787
2022-09-17,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.8685847680839133,0.0,0.0,5.047067576569497,5.047067576569497
2022-09-18,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.5029302089104524,0.0,0.0,4.681413017396037,4.681413017396037
2022-09-19,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.37027587616684876,14.31,14.31,33.16875868465243,33.16875868465243
2022-09-20,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.26036283319817055,0.0,0.0,4.438845641683755,4.438845641683755
2022-09-21,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.7903047335876234,0.25,0.25,5.4687875420732075,5.4687875420732075
2022-09-22,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.323249342722916,0.25,0.25,5.0017321512085005,5.0017321512085005
2022-09-23,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.5942367500409217,0.0,0.0,4.772719558526505,4.772719558526505
2022-09-24,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.5199139175795734,0.0,0.0,4.698396726065157,4.698396726065157
2022-09-25,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.7561024522358376,14.25,14.25,33.43458526072142,33.43458526072142
2022-09-26,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.8417635613656652,18.16,18.16,41.34024636985125,41.34024636985125
2022-09-27,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.9263184828146748,0.0,0.0,5.104801291300259,5.104801291300259
2022-09-28,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.42638295863593556,15.9,15.9,36.40486576712152,36.40486576712152
2022-09-29,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.3938969920416023,21.95,21.95,48.472379800527186,48.472379800527186
2022-09-30,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.4067346932836995,6.1,6.1,16.78521750176928,16.78521750176928
2022-10-01,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.2043013388701299,35.26,35.26,74.9027841473557,74.9027841473557
2022-10-02,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.8546801115250047,0.51,0.51,6.053162920010588,6.053162920010588
2022-10-03,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.678478044126325,0.0,0.0,4.856960852611909,4.856960852611909
2022-10-04,109.3,2.53,0.0,86400,0.0,0.0,4.046643409049035,0.13183939943654885,0.5993766423551287,0.0,0.0,4.777859450840713,4.777859450840713
